TAZID,CO_TAZID,DevAcres,HH,Job,Job_byAuto,Job_byBike,Job_byWalk,act_Job_byAuto,act_Job_byBike,act_Job_byWalk,Loss_Job_Cong,Loss_Job_Net,Loss_Job_Abs,act_Loss_Job_Cong,act_Loss_Job_Net,act_Loss_Job_Abs,HH_byAuto,HH_byBike,HH_byWalk,act_HH_byAuto,act_HH_byBike,act_HH_byWalk,Loss_HH_Cong,Loss_HH_Net,Loss_HH_Abs,act_Loss_HH_Cong,act_Loss_HH_Net,act_Loss_HH_Abs,tmp_Job_byAuto_FF,tmp_Job_byAuto_SL,tmp_HH_byAuto_FF,tmp_HH_byAuto_SL
      4595,    350145, 44.075300,     374.8,      21.7,    635173,    236800,     18976, 238062957,  88752776,   7112276,   -137870,   -284378,   -422248, -51673611,-106584920,-158258532,    249664,     68921,      3896,   5417712,   1495577,     84538,    -69493,   -173812,   -243305,  -1507990,  -3771725,  -5279714,    773043,   1057421,    319157,    492969
      4596,    350146,390.484900,         0,   26598.7,    578999,    211663,     36091,         0,         0,         0,   -149565,   -301650,   -451215,         0,         0,         0,    224957,     63903,       660,5983570548,1699738035,  17568317,    -73602,   -180791,   -254394,-1.96E+009,-4.81E+009,-6.77E+009,    728565,   1030215,    298560,    479351
      4597,    350147,153.939700,         0,    3527.0,    578700,    178288,     39481,         0,         0,         0,   -136161,   -300441,   -436602,         0,         0,         0,    228337,     54855,       600, 805343993, 193472221,   2114780,    -64436,   -180127,   -244562,-227264723,-635306457,-862571179,    714861,   1015302,    292773,    472899
      4598,    350148,524.550500,         0,    1231.7,    587544,     48844,      1946,         0,         0,         0,   -142612,   -362128,   -504740,         0,         0,         0,    242390,      4675,         0, 298552272,   5758650,         0,    -69403,   -217534,   -286937, -85484114,-267936402,-353420516,    730156,   1092284,    311794,    529328
      4599,    350149,591.609600,         0,    2811.7,    562673,     75071,      3574,         0,         0,         0,   -161851,   -328588,   -490439,         0,         0,         0,    235541,      4654,         0, 662270990,  13086896,         0,    -77809,   -189386,   -267194,-218774309,-532496215,-751270523,    724524,   1053112,    313350,    502736
      4600,    350150,372.212500,         0,    2271.5,    653964,     95775,      2427,         0,         0,         0,   -166870,   -300829,   -467698,         0,         0,         0,    281529,      4877,         0, 639493938,  11078847,         0,    -81612,   -174561,   -256173,-185380839,-396515546,-581896385,    820834,   1121662,    363141,    537702
      4601,    350151,629.313500,         0,    1494.2,    712101,    157359,      1867,         0,         0,         0,   -118193,   -284369,   -402562,         0,         0,         0,    300630,     22072,         0, 449200735,  32979318,       319,    -57513,   -170781,   -228295, -85936547,-255181370,-341117916,    830294,   1114663,    358143,    528924
      4602,    350152,300.716200,         0,     641.5,    777121,    196881,      1624,         0,         0,         0,   -147132,   -268447,   -415580,         0,         0,         0,    329914,     36108,        65, 211639946,  23163593,     41723,    -71732,   -174731,   -246463, -46016192,-112089991,-158106183,    924253,   1192701,    401646,    576377
      4603,    350153,187.484400,         0,     835.5,    832684,    215358,      3087,         0,         0,         0,   -162536,   -220989,   -383525,         0,         0,         0,    359832,     44991,      1188, 300639465,  37589706,    992192,    -80521,   -149365,   -229886, -67275185,-124794207,-192069391,    995221,   1216209,    440353,    589717
      4604,    350154,189.528300,       4.5,    1022.0,    820685,    230763,      2817,   3693082,   1038431,     12677,   -142103,   -250056,   -392159,   -639464,  -1125254,  -1764717,    352886,     48590,      1191, 360649148,  49659338,   1216787,    -70147,   -162070,   -232216, -71689910,-165635111,-237325021,    962788,   1212844,    423032,    585102
      4605,    350155, 84.712700,     454.0,         0,    811684,    231852,      3773, 368504401, 105260652,   1712958,   -154803,   -224933,   -379736, -70280349,-102119672,-172400021,    347715,     53424,      2130,         0,         0,         0,    -77244,   -148341,   -225585,         0,         0,         0,    966486,   1191419,    424959,    573300
      4606,    350156, 90.852200,     422.3,     327.3,    783246,    246486,      1929, 330764598, 104091051,    814689,   -155495,   -249528,   -405023, -65665624,-105375597,-171041220,    331799,     57178,      2781, 108597771,  18714419,    910275,    -77556,   -163315,   -240871, -25384094, -53453030, -78837125,    938741,   1188269,    409355,    572670
      4607,    350157, 74.665300,     255.8,      22.5,    766723,    246768,      3843, 196127817,  63123223,    983127,   -156152,   -235696,   -391848, -39943650, -60291090,-100234740,    321495,     59730,      2395,   7233635,   1343923,     53895,    -78743,   -154602,   -233346,  -1771727,  -3478553,  -5250280,    922875,   1158571,    400238,    554841
      4608,    350158, 62.426000,     250.3,      45.5,    765957,    257317,      1798, 191719037,  64406494,    449975,   -158891,   -242889,   -401780, -39770481, -60795001,-100565482,    320924,     62128,      3103,  14602022,   2826840,    141166,    -80240,   -159672,   -239912,  -3650937,  -7265059, -10915995,    924848,   1167737,    401164,    560836
      4609,    350159,108.837800,     282.8,     321.2,    775866,    261080,      6389, 219414992,  73833563,   1806945,   -170741,   -227766,   -398506, -48285440, -64412170,-112697610,    325127,     66813,      2211, 104430660,  21460224,    710024,    -86993,   -151338,   -238331, -27942173, -48609781, -76551954,    946607,   1174373,    412120,    563458
      4610,    350160, 28.814900,     164.7,     954.8,    792250,    272088,     31574, 130483627,  44812962,   5200240,   -178548,   -221904,   -400452, -29406896, -36547531, -65954427,    332365,     74714,      5236, 317341858,  71337094,   4999241,    -92822,   -147839,   -240661, -88626531,-141156238,-229782769,    970799,   1192702,    425187,    573025
      4611,    350161, 28.819700,     220.7,    2151.7,    802004,    273539,     41721, 177002186,  60370129,   9207874,   -174548,   -214846,   -389394, -38522727, -47416442, -85939169,    336888,     75967,      5705, 724881589, 163459144,  12275382,    -91172,   -144094,   -235266,-196174341,-310047245,-506221586,    976551,   1191397,    428060,    572154
      4612,    350162, 14.386300,     159.2,    1082.8,    776138,    266253,     41502, 123561215,  42387475,   6607148,   -165820,   -221513,   -387333, -26398573, -35264888, -61663461,    322527,     74085,      6108, 349232660,  80219451,   6613286,    -86256,   -147056,   -233312, -93398162,-159232502,-252630664,    941958,   1163472,    408784,    555840
      4613,    350163, 14.401300,         0,         0,    812631,    276748,     53502,         0,         0,         0,   -174537,   -210775,   -385312,         0,         0,         0,    342222,     77730,      5910,         0,         0,         0,    -91260,   -142184,   -233444,         0,         0,         0,    987168,   1197943,    433482,    575666
      4614,    350164, 14.406900,     367.5,    1080.8,    792380,    272475,     58179, 291199775, 100134553,  21380794,   -170260,   -219111,   -389371, -62570427, -80523327,-143093754,    330769,     76588,      6157, 357494982,  82776161,   6654514,    -89181,   -146693,   -235874, -96386634,-158545760,-254932394,    962640,   1181751,    419950,    566643
      4615,    350165, 14.400700,     134.3,    1445.8,    781010,    267171,     56354, 104889644,  35881004,   7568322,   -165380,   -224009,   -389389, -22210587, -30084380, -52294967,    324912,     75161,      6698, 469757820, 108667778,   9684347,    -85989,   -148811,   -234800,-124323395,-215150909,-339474304,    946390,   1170399,    410901,    559712
      4616,    350166, 14.394400,     266.7,    1321.5,    800434,    277319,     66431, 213475659,  73960987,  17717150,   -168884,   -219792,   -388676, -45041339, -58618594,-103659933,    335089,     78700,      6034, 442820632, 104002100,   7974147,    -88211,   -147005,   -235216,-116570701,-194267602,-310838302,    969318,   1189110,    423300,    570306
      4617,    350167, 14.399000,     229.0,    1222.7,    785929,    272547,     70782, 179977852,  62413201,  16209168,   -164688,   -226002,   -390690, -37713452, -51754456, -89467908,    326983,     77371,      6532, 399801939,  94601437,   7986600,    -85988,   -150246,   -236234,-105137535,-183705471,-288843006,    950617,   1176619,    412971,    563217
      4618,    350168, 14.387500,     233.3,     194.2,    773484,    267806,     69444, 180453780,  62479074,  16201250,   -160897,   -221470,   -382367, -37537233, -51668975, -89206208,    320603,     76047,      7346,  62261070,  14768267,   1426641,    -83466,   -146408,   -229874, -16209078, -28432485, -44641562,    934381,   1155851,    404069,    550477
      4619,    350169, 14.392100,     134.2,    1526.2,    787096,    277403,     75139, 105628333,  37227529,  10083703,   -165018,   -228498,   -393516, -22145354, -30664496, -52809850,    327467,     79399,      6387, 499780593, 121178029,   9748316,    -86074,   -151112,   -237186,-131366487,-230627161,-361993648,    952114,   1180612,    413542,    564654
      4620,    350170, 14.420500,      56.5,    1500.2,    771388,    272773,     78552,  43583443,  15411669,   4438188,   -159735,   -234978,   -394713,  -9025010, -13276262, -22301272,    318618,     78042,      6960, 477990075, 117078738,  10441572,    -83358,   -154452,   -237810,-125053986,-231709067,-356763053,    931123,   1166101,    401976,    556428
      4621,    350171, 14.407600,      22.3,    2869.8,    775049,    277490,     78399,  17283590,   6188019,   1748292,   -163083,   -236702,   -399785,  -3636752,  -5278444,  -8915196,    320374,     80085,      7333, 919409816, 229827523,  21045429,    -85057,   -155335,   -240392,-244096034,-445781010,-689877044,    938132,   1174833,    405431,    560766
      4622,    350172, 14.402700,     300.0,    3824.5,    760527,    272785,     80538, 228158219,  81835474,  24161434,   -159307,   -242877,   -402184, -47791970, -72863198,-120655168,    312304,     78642,      7867,1194405914, 300764738,  30087660,    -83146,   -158325,   -241470,-317990533,-605513292,-923503826,    919834,   1162711,    395449,    553774
      4623,    350173, 14.408500,      11.7,    1812.5,    748816,    268095,     76917,   8761149,   3136710,    899930,   -155986,   -237335,   -393321,  -1825036,  -2776817,  -4601853,    306315,     77208,      8346, 555196396, 139940225,  15126710,    -80901,   -154097,   -234998,-146632903,-279301699,-425934602,    904802,   1142137,    387216,    541314
      4624,    350174, 14.439400,      71.2,    3001.8,    763372,    277356,     77392,  54352112,  19747780,   5510304,   -158748,   -243898,   -402647, -11302876, -17365557, -28668433,    313908,     80570,      8331, 942288086, 241855332,  25008422,    -82486,   -158959,   -241445,-247605468,-477163213,-724768681,    922121,   1166019,    396393,    555352
      4625,    350175, 14.436900,         0,    3925.0,    747270,    272735,     77755,         0,         0,         0,   -154533,   -249830,   -404363,         0,         0,         0,    305016,     79073,      8782,1197188560, 310360601,  34467761,    -80260,   -161529,   -241789,-315020419,-634000235,-949020654,    901803,   1151633,    385276,    546805
      4626,    350176, 14.423200,     299.7,    1613.7,    735365,    268362,     73999, 220388788,  80428239,  22177436,   -154494,   -243345,   -397839, -46301810, -72930456,-119232266,    298922,     77619,      8896, 482370139, 125253822,  14355679,    -80061,   -156960,   -237021,-129193971,-253286246,-382480216,    889859,   1133203,    378983,    535942
      4627,    350177, 14.404700,     153.3,    3257.3,    753991,    277196,     74170, 115586760,  42494131,  11370298,   -158377,   -246626,   -405003, -24279124, -37807809, -62086933,    308469,     80861,      9574,1004776430, 263388218,  31183763,    -82182,   -160902,   -243084,-267690329,-524106837,-791797166,    912367,   1158993,    390651,    551553
      4628,    350178, 14.409600,      15.2,    2039.5,    738647,    272566,     75413,  11227432,   4143006,   1146284,   -158752,   -242512,   -401264,  -2413037,  -3686177,  -6099214,    300054,     79369,      9969, 611961011, 161873711,  20331143,    -82527,   -157320,   -239847,-168314050,-320854278,-489168328,    897399,   1139911,    382582,    539902
